GenderSelect,Country,Age,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MLSkillsSelect,EmployerIndustry,TimeGatheringData,TimeModelBuilding,TimeProduction,TimeVisualizing,TimeFindingInsights,TimeOtherSelect,JobSatisfaction,CompensationUSD
Male,India,27.0,Data Scientist,Python,Bachelor's degree,"Natural Language Processing,Speech Recognition,Time Series,Unsupervised Learning",Mix of fields,50.0,10.0,20.0,10.0,10.0,0.0,6,9371.999999999998
Male,Italy,34.0,Statistician,R,Doctoral degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Academic,25.0,30.0,0.0,30.0,15.0,0.0,9,23318.607
Male,Taiwan,40.0,Data Scientist,Julia,Doctoral degree,Supervised Machine Learning (Tabular Data),Academic,20.0,30.0,30.0,10.0,10.0,0.0,7,33304.0
Male,Other,36.0,Scientist/Researcher,Python,Doctoral degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data)",Academic,50.0,10.0,0.0,20.0,20.0,0.0,7,83707.82
Female,Switzerland,34.0,Data Scientist,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Telecommunications,50.0,10.0,10.0,10.0,20.0,0.0,7,146073.48
Male,China,24.0,Researcher,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Academic,10.0,50.0,20.0,20.0,0.0,0.0,8,6120.0
Male,Poland,26.0,Data Analyst,Python,Master's degree,Supervised Machine Learning (Tabular Data),Financial,50.0,10.0,10.0,20.0,10.0,0.0,7,23893.84
Male,Italy,29.0,Data Analyst,R,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Other,60.0,15.0,0.0,20.0,5.0,0.0,4,19133.216
Female,Finland,28.0,Scientist/Researcher,Matlab,Master's degree,"Survival Analysis,Time Series",Academic,40.0,20.0,0.0,30.0,10.0,0.0,5,35874.78
Male,Other,42.0,Software Developer/Software Engineer,Python,Bachelor's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Technology,1.0,1.0,0.0,2.0,1.0,95.0,2,50000.0
Male,Italy,39.0,Data Scientist,R,Master's degree,Other (please specify; separate by semi-colon),Mix of fields,30.0,15.0,15.0,10.0,30.0,0.0,9,179373.9
Male,France,30.0,Data Scientist,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Time Series",Government,60.0,0.0,10.0,20.0,10.0,0.0,8,77728.69
Male,India,35.0,Statistician,R,Master's degree,"Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data)",Technology,20.0,50.0,10.0,10.0,10.0,0.0,6,3280.2
Female,Spain,26.0,Data Scientist,R,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Mix of fields,50.0,10.0,30.0,5.0,5.0,0.0,7,36472.693
Male,Czech Republic,34.0,Computer Scientist,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Time Series,Other (please specify; separate by semi-colon)",Government,70.0,10.0,5.0,10.0,5.0,0.0,7,1145.5
Male,Ukraine,25.0,Machine Learning Engineer,Python,Professional degree,"Computer Vision,Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)",Mix of fields,70.0,10.0,0.0,0.0,20.0,0.0,6,40000.0
Male,Ukraine,39.0,Data Scientist,Python,Master's degree,Computer Vision,Pharmaceutical,15.0,40.0,20.0,25.0,0.0,0.0,8,40000.0
Male,India,28.0,Business Analyst,SQL,Master's degree,Time Series,Technology,70.0,10.0,0.0,10.0,10.0,0.0,1,21867.999999999996
Male,France,31.0,Engineer,Python,Master's degree,Supervised Machine Learning (Tabular Data),Technology,65.0,20.0,5.0,5.0,0.0,5.0,5,59791.3
Male,India,32.0,Software Developer/Software Engineer,Python,Bachelor's degree,"Computer Vision,Unsupervised Learning",Technology,50.0,20.0,10.0,10.0,10.0,0.0,4,2499.2
Male,United States,31.0,Researcher,Java,Master's degree,Survival Analysis,Mix of fields,30.0,20.0,0.0,10.0,40.0,0.0,5,86000.0
Male,Spain,32.0,Researcher,Matlab,Doctoral degree,Supervised Machine Learning (Tabular Data),Academic,40.0,20.0,0.0,30.0,10.0,0.0,6,21524.868000000002
Male,Germany,47.0,Data Scientist,Python,Master's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Internet-based,50.0,25.0,10.0,10.0,5.0,0.0,8,86099.47200000001
Male,Colombia,38.0,Engineer,Python,Bachelor's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection)",Telecommunications,20.0,40.0,10.0,20.0,10.0,0.0,3,65000.0
Male,Russia,40.0,Researcher,Python,Master's degree,Time Series,Manufacturing,30.0,25.0,20.0,15.0,10.0,0.0,9,50000.0
Male,France,30.0,Data Scientist,Python,Master's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Technology,30.0,15.0,35.0,10.0,10.0,0.0,9,71749.56
Male,Netherlands,29.0,Data Scientist,R,Master's degree,"Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Government,50.0,10.0,5.0,15.0,10.0,10.0,8,53812.170000000006
Male,United States,45.0,Data Scientist,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Unsupervised Learning",Academic,70.0,10.0,10.0,0.0,10.0,0.0,9,93000.0
Male,United States,34.0,Data Scientist,Python,Bachelor's degree,"Supervised Machine Learning (Tabular Data),Time Series",Technology,25.0,40.0,10.0,10.0,15.0,0.0,8,0.0
Male,Russia,36.0,Scientist/Researcher,Python,Master's degree,"Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Academic,30.0,40.0,15.0,15.0,0.0,0.0,7,20882.4
Male,United States,30.0,Predictive Modeler,Python,Master's degree,Supervised Machine Learning (Tabular Data),Financial,40.0,35.0,10.0,5.0,10.0,0.0,10,185000.0
Male,Iran,45.0,Scientist/Researcher,Python,Doctoral degree,"Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)",Academic,50.0,20.0,5.0,10.0,15.0,0.0,7,21599.999999999996
Male,South Africa,32.0,Data Scientist,R,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Insurance,50.0,25.0,5.0,10.0,10.0,0.0,8,53901.4
Male,United States,58.0,Software Developer/Software Engineer,SQL,Master's degree,Natural Language Processing,Mix of fields,80.0,0.0,20.0,0.0,0.0,0.0,9,79000.0
Male,United States,53.0,Data Scientist,Python,Doctoral degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Mix of fields,30.0,20.0,0.0,20.0,30.0,,6,185000.0
Male,United States,34.0,Data Scientist,Python,Master's degree,Natural Language Processing,Government,25.0,10.0,5.0,5.0,5.0,50.0,8,90000.0
Male,United States,42.0,Data Scientist,Python,Doctoral degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Technology,50.0,10.0,14.0,14.0,12.0,0.0,8,120000.0
Male,Brazil,25.0,Data Scientist,R,Bachelor's degree,"Natural Language Processing,Recommendation Engines",Mix of fields,50.0,20.0,10.0,10.0,10.0,0.0,9,15424.800000000001
Male,United Kingdom,49.0,Other,Python,Doctoral degree,"Supervised Machine Learning (Tabular Data),Time Series",Mix of fields,20.0,20.0,10.0,10.0,60.0,0.0,6,103286.66399999999
Male,United Kingdom,21.0,Business Analyst,Python,Bachelor's degree,"Adversarial Learning,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Technology,80.0,0.0,0.0,20.0,0.0,0.0,10,43698.204
Male,Israel,62.0,Software Developer/Software Engineer,Java,Bachelor's degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,40.0,40.0,20.0,0.0,0.0,0.0,9,105000.0
Male,Kenya,55.0,Scientist/Researcher,,Master's degree,"Machine Translation,Recommendation Engines,Time Series",Government,30.0,20.0,20.0,10.0,20.0,0.0,3,40000.0
Male,Poland,41.0,Machine Learning Engineer,Julia,Bachelor's degree,"Computer Vision,Outlier detection (e.g. Fraud detection),Reinforcement learning,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series",Non-profit,50.0,20.0,10.0,10.0,10.0,0.0,7,42165.600000000006
Male,Belgium,51.0,Researcher,Python,Doctoral degree,"Speech Recognition,Supervised Machine Learning (Tabular Data)",Technology,50.0,30.0,10.0,0.0,10.0,0.0,5,65531.264800000004
Male,United States,28.0,Business Analyst,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data)",Technology,40.0,20.0,20.0,20.0,0.0,0.0,2,75000.0
Male,Germany,38.0,Data Scientist,Python,Doctoral degree,"Recommendation Engines,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series",Technology,65.0,10.0,15.0,5.0,5.0,0.0,7,77728.69
Male,United Kingdom,28.0,Software Developer/Software Engineer,Python,Master's degree,Supervised Machine Learning (Tabular Data),Financial,50.0,0.0,25.0,10.0,15.0,0.0,7,83423.844
Female,United States,68.0,Business Analyst,,Bachelor's degree,Other (please specify; separate by semi-colon),Other,5.0,5.0,0.0,10.0,20.0,0.0,7,40000.0
Male,Mexico,34.0,Computer Scientist,Python,Bachelor's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data)",Other,50.0,20.0,5.0,5.0,20.0,0.0,8,47.444174
Male,United States,21.0,Machine Learning Engineer,Python,Bachelor's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Technology,40.0,25.0,10.0,15.0,5.0,5.0,8,125000.0
Male,United Kingdom,27.0,Data Scientist,Python,Doctoral degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Other,85.0,2.0,6.0,4.0,3.0,0.0,6,68857.776
Male,Germany,37.0,Data Scientist,Python,Doctoral degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Reinforcement learning,Speech Recognition,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Retail,10.0,40.0,20.0,10.0,20.0,0.0,3,107624.34000000001
Male,United States,52.0,Data Analyst,R,Master's degree,Supervised Machine Learning (Tabular Data),CRM/Marketing,40.0,25.0,0.0,20.0,15.0,0.0,7,90000.0
Male,Russia,34.0,Other,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series",Mix of fields,70.0,5.0,0.0,15.0,10.0,0.0,3,4350.5
Female,Germany,27.0,Scientist/Researcher,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Academic,10.0,15.0,0.0,10.0,5.0,60.0,7,55007.996
Male,United States,32.0,Data Scientist,Python,Master's degree,Time Series,Technology,35.0,30.0,20.0,10.0,5.0,0.0,5,89500.0
Male,United States,32.0,Other,,Bachelor's degree,Reinforcement learning,Financial,0.0,25.0,25.0,0.0,50.0,0.0,8,80000.0
Male,United States,27.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Technology,55.0,5.0,10.0,5.0,25.0,0.0,7,110000.0
Female,United States,29.0,Data Analyst,Python,Master's degree,"Machine Translation,Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series",Insurance,55.0,25.0,0.0,10.0,10.0,0.0,0,77000.0
Male,Canada,49.0,Other,R,I did not complete any formal education past high school,,Other,60.0,10.0,20.0,10.0,0.0,0.0,6,164737.59999999998
Female,United Kingdom,31.0,Data Analyst,Python,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Unsupervised Learning",CRM/Marketing,80.0,0.0,10.0,0.0,10.0,0.0,3,145660.68
Male,Other,25.0,Data Miner,R,Bachelor's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Unsupervised Learning",Government,50.0,30.0,5.0,10.0,5.0,0.0,8,5087.400000000001
Male,United Kingdom,40.0,Software Developer/Software Engineer,Python,Master's degree,Natural Language Processing,Telecommunications,80.0,5.0,0.0,10.0,5.0,0.0,8,66209.4
Male,Indonesia,26.0,Software Developer/Software Engineer,Python,Bachelor's degree,Unsupervised Learning,CRM/Marketing,40.0,20.0,10.0,10.0,20.0,0.0,7,53.2
Male,Russia,24.0,Machine Learning Engineer,Python,Master's degree,"Machine Translation,Natural Language Processing,Supervised Machine Learning (Tabular Data)",Internet-based,35.0,30.0,35.0,0.0,0.0,0.0,8,41764.8
Male,United States,39.0,Data Scientist,Python,Doctoral degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Other,30.0,30.0,20.0,10.0,10.0,0.0,10,150000.0
Male,Switzerland,39.0,Researcher,Python,Master's degree,"Computer Vision,Natural Language Processing,Speech Recognition,Supervised Machine Learning (Tabular Data),Time Series",Technology,20.0,40.0,20.0,20.0,0.0,0.0,10,83470.56
Male,Greece,36.0,Data Scientist,Python,Doctoral degree,Supervised Machine Learning (Tabular Data),Mix of fields,20.0,20.0,0.0,10.0,0.0,0.0,6,32287.302000000003
Male,India,29.0,Machine Learning Engineer,Python,Master's degree,"Natural Language Processing,Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data)",Financial,50.0,30.0,10.0,0.0,10.0,0.0,8,28115.999999999996
Male,Indonesia,24.0,Machine Learning Engineer,Matlab,Bachelor's degree,"Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Retail,20.0,60.0,10.0,5.0,5.0,0.0,5,3420.0
Male,Italy,30.0,Engineer,Python,Doctoral degree,Supervised Machine Learning (Tabular Data),Academic,10.0,50.0,0.0,20.0,20.0,0.0,7,23916.52
Male,Poland,39.0,Programmer,Python,Doctoral degree,,Other,30.0,35.0,0.0,20.0,15.0,0.0,7,23893.84
Male,Hungary,41.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Manufacturing,60.0,10.0,5.0,20.0,5.0,0.0,3,58440.0
Male,Brazil,29.0,Data Analyst,R,Bachelor's degree,Time Series,Retail,50.0,20.0,0.0,0.0,30.0,0.0,10,27154.075
"Non-binary, genderqueer, or gender non-conforming",Other,63.0,Statistician,R,Doctoral degree,"Adversarial Learning,Computer Vision,Machine Translation,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Reinforcement learning,Speech Recognition,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Pharmaceutical,11.0,18.0,50.0,20.0,1.0,0.0,10,158902.56
Female,Australia,32.0,Scientist/Researcher,R,Bachelor's degree,"Survival Analysis,Time Series",Government,0.0,20.0,20.0,10.0,50.0,0.0,10,88254.1
Male,Germany,26.0,Data Scientist,Python,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series",Manufacturing,40.0,10.0,20.0,10.0,20.0,0.0,8,69357.90800000001
Male,Chile,27.0,Data Scientist,R,Bachelor's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",CRM/Marketing,60.0,20.0,5.0,10.0,5.0,0.0,7,19271.999999999996
Male,United States,24.0,Machine Learning Engineer,Python,Bachelor's degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data)",Technology,15.0,5.0,60.0,5.0,15.0,0.0,7,110000.0
Male,Germany,27.0,Scientist/Researcher,Python,Doctoral degree,Supervised Machine Learning (Tabular Data),Mix of fields,40.0,8.0,0.0,50.0,2.0,0.0,2,41853.91
Female,China,26.0,Machine Learning Engineer,Java,Some college/university study without earning a bachelor's degree,"Computer Vision,Machine Translation,Natural Language Processing,Speech Recognition",Technology,20.0,20.0,20.0,30.0,10.0,0.0,8,3978.0
Male,Germany,45.0,Data Scientist,Python,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series",Technology,10.0,20.0,10.0,30.0,30.0,0.0,8,117190.948
Male,India,31.0,Data Scientist,R,Master's degree,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Other,10.0,30.0,30.0,10.0,20.0,0.0,7,2030.6
Male,Russia,47.0,Data Scientist,Python,Master's degree,Supervised Machine Learning (Tabular Data),Other,25.0,40.0,10.0,20.0,5.0,0.0,0,1740.2
Male,Romania,28.0,Software Developer/Software Engineer,Python,Bachelor's degree,"Adversarial Learning,Computer Vision,Reinforcement learning,Unsupervised Learning",Internet-based,10.0,10.0,60.0,10.0,10.0,0.0,6,71749.56
Male,Brazil,26.0,Computer Scientist,R,Bachelor's degree,Supervised Machine Learning (Tabular Data),Technology,20.0,10.0,10.0,10.0,50.0,0.0,8,16067.500000000002
Male,Other,30.0,Machine Learning Engineer,Python,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data)",Insurance,10.0,30.0,35.0,10.0,15.0,0.0,7,29895.65
Male,United States,29.0,Data Analyst,R,Master's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Other,17.0,25.0,10.0,15.0,33.0,0.0,5,95000.0
Male,United States,32.0,Data Scientist,Python,Master's degree,"Adversarial Learning,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Survival Analysis,Time Series,Unsupervised Learning",Technology,40.0,10.0,5.0,25.0,20.0,0.0,9,107000.0
Male,Mexico,28.0,Data Scientist,Python,Bachelor's degree,"Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Unsupervised Learning",Internet-based,60.0,15.0,5.0,5.0,15.0,0.0,10,28207.0
Male,United States,43.0,Data Scientist,R,Master's degree,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning",Other,50.0,10.0,0.0,20.0,20.0,0.0,5,165000.0
Male,United States,31.0,Data Scientist,R,Bachelor's degree,"Natural Language Processing,Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)",Technology,0.0,50.0,25.0,0.0,0.0,25.0,10,200000.0
Male,United States,22.0,Data Scientist,SQL,Bachelor's degree,"Natural Language Processing,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning",Technology,30.0,10.0,10.0,10.0,40.0,0.0,8,135000.0
Male,United States,23.0,Data Scientist,R,Bachelor's degree,Supervised Machine Learning (Tabular Data),Technology,40.0,5.0,0.0,35.0,20.0,0.0,5,60000.0
